"","res","nlayers","crs","path","date","part","id","id_part"
"1",4.49999999999997e-06,1,"+proj=longlat +datum=WGS84 +no_defs","010577871010_01_P001_PAN/19AUG02161216-P2AS-010577871010_01_P001.TIF",2019-08-02 16:12:16,"P001","010577871010_01","010577871010_01_P001"
"2",4.50000000000032e-06,1,"+proj=longlat +datum=WGS84 +no_defs","010577871010_01_P002_PAN/19AUG02161228-P2AS-010577871010_01_P002.TIF",2019-08-02 16:12:28,"P002","010577871010_01","010577871010_01_P002"
"3",0.600000000000001,1,"+proj=utm +zone=18 +datum=WGS84 +units=m +no_defs","010623053080_01_P001_PAN/09SEP05155038-P2AS-010623053080_01_P001.TIF",2009-09-05 15:50:38,"P001","010623053080_01","010623053080_01_P001"
